vendor,city,scene_l1,scene_l2,operator,test_distance_km,test_duration_h,avg_speed_kmh,RedCap驻留时长,RedCap时长驻留比,x1_平均SS-RSRP,x1_平均SS-SINR,x1_覆盖率1,x1_覆盖率2,x1_覆盖率3,x1_覆盖率4,y1_应用层下行平均吞吐率,y1_应用层下行前10%峰值速率,y1_下行速率达标率,y1_FTP下载尝试次数,y1_FTP下载成功次数,y1_FTP下载掉线次数,y1_FTP下载掉线率,z1_应用层上行平均吞吐率,z1_应用层上行前10%峰值速率,z1_应用层上行速率达标速率,z1_FTP上传尝试次数,z1_FTP上传成功次数,z1_FTP上传掉线次数,z1_FTP上传掉线率,x2_平均SS-RSRP,x2_平均SS-SINR,x2_覆盖率1,x2_覆盖率2,x2_覆盖率3,x2_覆盖率4,y2_应用层下行平均吞吐率,y2_应用层下行前10%峰值速率,y2_下行速率达标率,y2_FTP下载尝试次数,y2_FTP下载成功次数,y2_FTP下载掉线次数,y2_FTP下载掉线率,z2_应用层上行平均吞吐率,z2_应用层上行前10%峰值速率,z2_应用层上行速率达标速率,z2_FTP上传尝试次数,z2_FTP上传成功次数,z2_FTP上传掉线次数,z2_FTP上传掉线率
7715b7194cb0b2308630075510656066,H,驱测,骑行道,电信,4.84,1.009,4.79682854311199,1.0027335046,0.9937894,-80.1079801108575,7.26547316596022,0.90297106608842,0.90310052430578,0.909683730029345,0.9098141506358,7.74302433281005,16.56,0.32182103610675,42,42,0,0.0,6.33973510971787,10.461,0.903605015673981,43,43,0,0.0,-79.9212332268371,6.81862619808307,0.926984126984127,0.926984126984127,0.932907348242811,0.932907348242811,7.48210655737705,15.48,0.327868852459016,42.0,42.0,0.0,0.0,6.4131652892562,9.758,0.925619834710744,43.0,43.0,0.0,0.0
61f672c7283626788223681647752079,D,驱测,骑行道,移动,2.02233774805069,0.477130555555556,4.2385416832002,0.420997222222222,0.882352256254112,-70.5162693122142,7.28638350830628,0.821716287215412,0.821716287215412,0.931568497683653,0.931568497683653,46.6878516968215,95.0172,0.936430317848411,14,14,0,0.0,35.6121323166667,68.5714,0.961904761904762,14,14,0,0.0,-69.9195126114079,7.58191507626946,0.86,0.86,0.988505747126437,0.988505747126437,43.6033370410026,88.4702177894737,1.0,14.0,14.0,0.0,0.0,37.9575852181253,67.709688,1.0,14.0,14.0,0.0,0.0
61f672c7283626788223681647752079,E,驱测,骑行道,移动,2.14353608834744,0.539722222222222,3.97155425530148,0.539697222222222,0.99995367987648,-82.5398454353861,7.31278075686694,0.980477223427332,0.987294700960645,0.980477223427332,0.987294700960645,43.9501971444444,77.9767,0.98,15,15,0,0.0,51.9462219311065,80.402,0.939457202505219,16,16,0,0.0,-83.2529378514365,7.42526716500532,1.0,1.0,1.0,1.0,43.3622021433854,72.4651416111111,1.0,15.0,15.0,0.0,0.0,49.9046001586353,69.5281435,0.96969696969697,16.0,16.0,0.0,0.0
61f672c7283626788223681647752079,I,定点,休息点,移动,,0.393736111111111,,0.393708333333333,0.999929450774278,-81.1544968261978,7.46512234534195,0.996889140271493,0.99731334841629,0.996889140271493,0.99731334841629,55.8150494366667,70.2828,0.993333333333333,10,10,0,0.0,21.5185307766667,23.4303,1.0,10,10,0,0.0,,,,,,,,,,,,,,,,,,,,
7715b7194cb0b2308630075510656066,H,驱测,骑行道,移动,2.577,0.549,4.69398907103825,0.547884981,0.997969,-82.949826228177,7.46687931384491,0.962809079854074,0.962809079854074,0.964372716199756,0.964372716199756,31.0031933701657,55.809,0.819060773480663,24,24,0,0.0,13.0721959361393,15.41,0.994194484760523,23,23,0,0.0,-83.1877485380117,7.34346198830409,0.959302325581395,0.959302325581395,0.964912280701754,0.964912280701754,31.7738852459016,52.24,0.836065573770492,24.0,24.0,0.0,0.0,12.798873015873,15.363,1.0,23.0,23.0,0.0,0.0
7715b7194cb0b2308630075510656066,H,驱测,骑行道,电信,2.577,0.549,4.69398907103825,0.5467183011,0.9958439,-83.3463833911447,7.52818302387268,0.964644925327644,0.964644925327644,0.968679861252805,0.968679861252805,30.4293859397417,53.014,0.829268292682927,23,23,0,0.0,13.3211202797203,15.801,0.988811188811189,24,24,0,0.0,-83.6660591715976,7.50501183431953,0.953757225433526,0.953757225433526,0.976331360946746,0.976331360946746,28.1381803278689,48.571,0.852459016393443,23.0,23.0,0.0,0.0,13.4453538461538,15.057,1.0,24.0,24.0,0.0,0.0
7715b7194cb0b2308630075510656066,H,驱测,骑行道,移动,2.794,0.966,2.89233954451346,0.9647217888,0.9986768,-74.2818907757177,7.56965320857159,0.978425151427747,0.978425151427747,0.979668457228672,0.979668457228672,43.0035268292683,54.392,0.991463414634146,27,27,0,0.0,27.8709205128205,38.059,1.0,26,26,0,0.0,-72.9922542372881,8.5674011299435,0.98314606741573,0.98314606741573,0.988700564971751,0.988700564971751,42.6439047619048,50.952,1.0,27.0,27.0,0.0,0.0,27.8642833333333,38.223,1.0,26.0,26.0,0.0,0.0
61f672c7283626788223681647752079,C,定点,停车场,电信,,0.381805555555556,,0.381775,0.999919970898509,-85.2949864621731,7.57850342186314,1.0,1.0,1.0,1.0,15.87161003,19.596,0.973333333333333,10,10,0,0.0,10.70471544,11.9115,1.0,10,10,0,0.0,,,,,,,,,,,,,,,,,,,,
7715b7194cb0b2308630075510656066,F,定点,补给站,电信,,0.236,,0.236,1.0,-64.6262207578254,7.79409484584608,1.0,1.0,1.0,1.0,40.8924052287582,46.122,0.986928104575163,10,10,0,0.0,22.068364548495,23.408,1.0,10,10,0,0.0,,,,,,,,,,,,,,,,,,,,
7715b7194cb0b2308630075510656066,A,驱测,骑行道,移动,5.621,0.584,9.625,0.5674510168,0.9716627,-75.9533344054894,7.84557017261713,0.875871397357195,0.875871397357195,0.902541009971052,0.902541009971052,20.8395817174515,51.957,0.57202216066482,24,24,0,0.0,26.3182787356322,62.623,0.955459770114943,24,24,0,0.0,-78.0882761904762,7.28532063492064,0.856287425149701,0.856287425149701,0.907936507936508,0.907936507936508,21.9277657657658,53.249,0.630630630630631,24.0,24.0,0.0,0.0,26.3654561403509,59.148,0.956140350877193,24.0,24.0,0.0,0.0
7715b7194cb0b2308630075510656066,G,定点,停车场,移动,,0.237,,0.237,1.0,-86.7528780923994,7.98498867362146,1.0,1.0,1.0,1.0,26.3182927631579,32.692,0.983552631578947,10,10,0,0.0,21.77069,26.527,1.0,10,10,0,0.0,,,,,,,,,,,,,,,,,,,,
61f672c7283626788223681647752079,C,定点,停车场,移动,,0.381644444444444,,0.381613888888889,0.999919937114242,-85.0642975473918,8.04070875096411,1.0,1.0,1.0,1.0,16.44981032,20.6723,0.963333333333333,10,10,0,0.0,10.97402011,12.5933,1.0,10,10,0,0.0,,,,,,,,,,,,,,,,,,,,
7715b7194cb0b2308630075510656066,H,驱测,骑行道,移动,4.84,1.009,4.79682854311199,0.99859330517,0.98968613,-78.1423300536673,8.05068446401541,0.926333673122664,0.927353041114509,0.937869822485207,0.938901885234622,8.78503384615385,21.31,0.305384615384615,43,43,0,0.0,5.61475823293173,9.145,0.90281124497992,42,42,0,0.0,-77.8537770700637,7.97670063694268,0.934375,0.934375,0.952229299363057,0.952229299363057,9.47825,21.224,0.375,43.0,43.0,0.0,0.0,5.59650806451613,8.93,0.943548387096774,42.0,42.0,0.0,0.0
7715b7194cb0b2308630075510656066,H,驱测,骑行道,移动,4.84,1.009,4.79682854311199,0.9402395761,0.9318529,-75.7757455386257,8.0518301416968,0.907498480411118,0.907498480411118,0.973676409557123,0.973676409557123,41.9622903752039,69.383,0.953507340946166,43,43,0,0.0,35.1972116040956,51.904,0.997440273037543,42,42,0,0.0,-76.489253968254,7.60028253968254,0.911764705882353,0.911764705882353,0.984126984126984,0.984126984126984,42.2468034188034,66.582,0.974358974358974,43.0,43.0,0.0,0.0,33.9665172413793,48.428,1.0,42.0,42.0,0.0,0.0
7715b7194cb0b2308630075510656066,F,驱测,骑行道,移动,6.053,0.641,9.44305772230889,0.62650893223,0.97739303,-74.1708696271247,8.09614932811249,0.927726561141068,0.9298138806749,0.949274717451277,0.95141051882175,42.1341075794621,65.263,0.900977995110024,27,27,0,0.0,29.9297280813215,48.231,0.941550190597205,27,27,0,0.0,-73.6452436260623,9.19416147308782,0.910326086956522,0.91304347826087,0.949008498583569,0.951841359773371,41.5374645669291,63.265,0.905511811023622,27.0,27.0,0.0,0.0,29.6655245901639,46.674,0.926229508196721,27.0,27.0,0.0,0.0
61f672c7283626788223681647752079,E,驱测,步行道,移动,1.66221134400368,0.349366666666667,4.75778459308371,0.349338888888889,0.999920491047292,-81.1798849901197,8.09715016098808,0.929835751873704,0.931589858076862,0.929835751873704,0.931589858076862,59.1099727466667,86.1475,1.0,10,10,0,0.0,53.8606963766667,85.0149,0.983333333333333,10,10,0,0.0,-82.1206070357159,7.9920460515145,0.961538461538462,0.961538461538462,0.961538461538462,0.961538461538462,60.7677526847406,76.73940325,1.0,10.0,10.0,0.0,0.0,52.3939359816654,83.4420137894737,1.0,10.0,10.0,0.0,0.0
7715b7194cb0b2308630075510656066,G,定点,停车场,电信,,0.237,,0.237,1.0,-85.8657176401526,8.16608599941297,1.0,1.0,1.0,1.0,21.9643861386139,33.021,0.98019801980198,10,10,0,0.0,20.43443,23.793,1.0,10,10,0,0.0,,,,,,,,,,,,,,,,,,,,
7715b7194cb0b2308630075510656066,G,定点,咖啡厅,电信,,0.239,,0.239,1.0,-90.8958844380403,8.20991700288184,0.986743515850144,0.986743515850144,0.986743515850144,0.986743515850144,23.5589702970297,30.067,0.98019801980198,10,10,0,0.0,19.25733,21.848999,1.0,10,10,0,0.0,,,,,,,,,,,,,,,,,,,,
7715b7194cb0b2308630075510656066,F,定点,补给站,移动,,0.236,,0.236,1.0,-66.4171494355318,8.28057635175282,1.0,1.0,1.0,1.0,29.3941737704918,33.991,0.99016393442623,10,10,0,0.0,23.3743533333333,24.78,1.0,10,10,0,0.0,,,,,,,,,,,,,,,,,,,,
61f672c7283626788223681647752079,J,定点,停车场,移动,,0.486441666666667,,0.486416666666667,0.999948606376236,-85.9420566262449,8.3232758650848,0.986745886654479,0.986745886654479,0.986745886654479,0.986745886654479,21.8364842266667,31.1679,0.883333333333333,10,10,0,0.0,33.4755725133333,45.4855,1.0,10,10,0,0.0,,,,,,,,,,,,,,,,,,,,
61f672c7283626788223681647752079,I,定点,停车场,电信,,0.402252777777778,,0.383725,0.953939963124348,-93.0593335585211,8.39296322212232,0.935680621014694,0.937898530634877,0.980677030364667,0.983001598140346,19.2523174766667,29.3036,0.883333333333333,10,10,0,0.0,18.68311022,32.2256,0.956666666666667,10,10,0,0.0,,,,,,,,,,,,,,,,,,,,
7715b7194cb0b2308630075510656066,F,定点,补给站,移动,,0.236,,0.236,1.0,-72.8411256175018,8.46744507174782,1.0,1.0,1.0,1.0,58.9693618421053,64.753,1.0,10,10,0,0.0,23.97785,28.65,1.0,10,10,0,0.0,,,,,,,,,,,,,,,,,,,,
7715b7194cb0b2308630075510656066,H,驱测,骑行道,电信,0.938,0.21,4.46666666666667,0.21,1.0,-78.8222739635158,8.50335754560531,0.844444444444444,0.844444444444444,0.844444444444444,0.844444444444444,20.1014761904762,37.054,0.754578754578755,9,9,0,0.0,12.5138222222222,17.859,0.955555555555556,9,9,0,0.0,-78.324,9.249359375,0.859375,0.859375,0.859375,0.859375,20.3873571428571,38.021,0.785714285714286,9.0,9.0,0.0,0.0,13.1104444444444,19.22,1.0,9.0,9.0,0.0,0.0
61f672c7283626788223681647752079,I,驱测,步行道,移动,2.05306912571192,0.317113888888889,6.47423275248369,0.309313888888889,0.975403158696928,-84.6780362881117,8.58076734215368,0.913308913308913,0.9427873713588,0.943593440259506,0.974049378266354,46.5878141860465,73.9669,0.988372093023256,9,9,0,0.0,19.4990494333333,23.3834,0.925,8,8,0,0.0,-82.7726975273705,10.5805794613476,0.941176470588235,0.941176470588235,1.0,1.0,49.9657868473794,83.115072,1.0,9.0,9.0,0.0,0.0,21.0703141732004,23.3055806666667,1.0,8.0,8.0,0.0,0.0
61f672c7283626788223681647752079,I,定点,咖啡厅,电信,,0.397738888888889,,0.397711111111111,0.999930160769908,-93.14867806982,8.62354020416018,0.999709386806161,1.0,0.999709386806161,1.0,1.87220233666667,5.06736,0.00666666666666667,10,10,0,0.0,1.35376215333333,3.51297,0.18,10,10,0,0.0,,,,,,,,,,,,,,,,,,,,
7715b7194cb0b2308630075510656066,H,驱测,骑行道,移动,0.938,0.21,4.46666666666667,0.2056360446,0.97921926,-78.6474079470199,8.68148940397351,0.812520167796063,0.812520167796063,0.833774834437086,0.833774834437086,20.8645272727273,40.351,0.698181818181818,9,9,0,0.0,11.657446969697,19.094,0.928030303030303,9,9,0,0.0,-78.2569375,9.387875,0.818181818181818,0.818181818181818,0.84375,0.84375,21.7711153846154,45.84,0.769230769230769,9.0,9.0,0.0,0.0,11.4999655172414,18.821,0.96551724137931,9.0,9.0,0.0,0.0
61f672c7283626788223681647752079,C,驱测,步行道,移动,2.1691858626008,0.505191666666667,4.29378789423315,0.505163888888889,0.999945015368204,-87.6211288059558,8.79502921117942,0.973719081272085,0.973829505300353,0.973719081272085,0.973829505300353,39.3115142166667,69.5005,1.0,14,14,0,0.0,49.0976113955556,84.6779,1.0,15,15,0,0.0,-87.3799315164632,8.85049826703776,1.0,1.0,1.0,1.0,38.583292379775,63.0599076363636,1.0,14.0,14.0,0.0,0.0,49.8571171756683,82.4958732857143,1.0,15.0,15.0,0.0,0.0
61f672c7283626788223681647752079,E,驱测,骑行道,移动,2.08588175290823,0.564722222222222,3.69364206122461,0.31995,0.566561731431382,-71.8327621106272,8.81313284796715,0.528146183318597,0.528146183318597,0.929942916450441,0.929942916450441,49.5035189832636,100.557,0.761506276150628,16,16,0,0.0,45.21065163125,94.1742,0.991666666666667,17,17,0,0.0,-71.9230338248651,9.87198176475871,0.556818181818182,0.556818181818182,0.98,0.98,47.9089681818099,92.3178342666667,0.735294117647059,16.0,16.0,0.0,0.0,43.5982600142503,94.2083861666667,1.0,17.0,17.0,0.0,0.0
7715b7194cb0b2308630075510656066,B,驱测,骑行道,电信,2.42,0.624,3.87820512820513,0.624,1.0,-73.473016192521,8.83120164609054,0.936392914653784,0.936392914653784,0.936392914653784,0.936392914653784,43.8314589127686,68.121,0.924146649810367,26,26,0,0.0,15.4683333333333,17.294,0.994666666666667,25,25,0,0.0,-74.3150701754386,8.61480116959064,0.953216374269006,0.953216374269006,0.953216374269006,0.953216374269006,42.7551492537313,64.333,0.970149253731343,26.0,26.0,0.0,0.0,15.493,16.656,1.0,25.0,25.0,0.0,0.0
61f672c7283626788223681647752079,D,定点,补给站,移动,,0.372363888888889,,0.372336111111111,0.999925401526285,-62.2482869774393,9.03235532334702,0.99940218203557,0.99940218203557,0.99940218203557,0.99940218203557,130.42337992,142.957,1.0,10,10,0,0.0,61.2224355866667,80.2379,1.0,10,10,0,0.0,,,,,,,,,,,,,,,,,,,,
61f672c7283626788223681647752079,J,驱测,城市道路,移动,204.604735644877,9.33325555555556,21.9221186462732,9.31545027777778,0.998092275768965,-77.7246478244055,9.10595375701915,0.934221242753797,0.935005749053802,0.936318348238401,0.937104615569294,38.6355783083188,80.5229,0.843949970913322,233,230,3,0.0130434782608696,27.4187833519717,65.4618,0.98204826368452,233,232,0,0.0,-77.942525900592,8.86219733732633,0.926440211154464,0.927128758319945,0.932432432432432,0.933125433125433,37.9058777314554,78.020198,0.852501289324394,233.0,230.0,3.0,0.0130434782608696,27.2845973405309,64.064064,0.981818181818182,233.0,232.0,0.0,0.0
7715b7194cb0b2308630075510656066,H,定点,补给站,移动,,0.302,,0.302,1.0,-77.1228951048951,9.12528468899522,1.0,1.0,1.0,1.0,2.20276642335766,2.477,0.0218978102189781,9,9,0,0.0,12.1747966666667,14.481,0.996666666666667,10,10,0,0.0,,,,,,,,,,,,,,,,,,,,
61f672c7283626788223681647752079,C,定点,咖啡厅,移动,,0.378833333333333,,0.378805555555556,0.999926675465611,-86.6561061941462,9.14632768295552,1.0,1.0,1.0,1.0,28.8945653866667,40.3679,0.916666666666667,10,10,0,0.0,41.2754461,50.982,1.0,10,10,0,0.0,,,,,,,,,,,,,,,,,,,,
7715b7194cb0b2308630075510656066,G,定点,咖啡厅,移动,,0.239,,0.239,1.0,-87.4735715955581,9.35122530683811,1.0,1.0,1.0,1.0,30.0442376237624,38.891,0.99009900990099,10,10,0,0.0,19.6555933333333,22.745,1.0,10,10,0,0.0,,,,,,,,,,,,,,,,,,,,
7715b7194cb0b2308630075510656066,H,定点,停车场,移动,,0.238,,0.238,1.0,-76.3817133627019,9.37257239353891,1.0,1.0,1.0,1.0,23.1301089108911,33.12,0.963696369636964,10,10,0,0.0,5.92927722772277,10.099,0.897689768976898,10,10,0,0.0,,,,,,,,,,,,,,,,,,,,
61f672c7283626788223681647752079,D,驱测,步行道,移动,2.23328234964609,0.601594444444444,3.71227222968867,0.597297222222222,0.99285694497031,-75.0197666787487,9.42547429505582,0.984529874942103,0.984622510421491,0.9927143657762,0.992807771343172,91.6770309647059,138.096,0.998039215686275,17,17,0,0.0,28.0396894833333,59.1409,0.998148148148148,18,18,0,0.0,-75.1514547081184,9.25772723023439,0.973214285714286,0.973214285714286,1.0,1.0,91.9702370545261,132.344711625,1.0,17.0,17.0,0.0,0.0,28.0476205130357,58.0831215,1.0,18.0,18.0,0.0,0.0
7715b7194cb0b2308630075510656066,H,驱测,骑行道,电信,2.564,0.826,3.10411622276029,0.8254467452,0.9993302,-74.7440964193119,9.46094022843529,0.989559246023404,0.989559246023404,0.989559246023404,0.989559246023404,39.0999561643836,68.437,0.956164383561644,24,24,0,0.0,13.9228335535007,15.858,0.961690885072655,26,26,0,0.0,-75.2501306818182,8.89059090909091,1.0,1.0,1.0,1.0,38.8784545454545,66.206,1.0,24.0,24.0,0.0,0.0,13.91275,15.529,0.966666666666667,26.0,26.0,0.0,0.0
61f672c7283626788223681647752079,J,定点,咖啡厅,移动,,0.436413888888889,,0.436388888888889,0.999942714930399,-89.6493297387923,9.46180710347181,0.998212461695608,0.999872318692543,0.998212461695608,0.999872318692543,4.93077398662207,6.66874,0.0,10,10,0,0.0,5.21826399666667,7.68,0.96,10,10,0,0.0,,,,,,,,,,,,,,,,,,,,
7715b7194cb0b2308630075510656066,G,定点,咖啡厅,移动,,0.239,,0.239,1.0,-81.3198388526119,9.51451539179105,1.0,1.0,1.0,1.0,58.3438950819672,81.449,0.986885245901639,10,10,0,0.0,21.8789163879599,24.414,1.0,10,10,0,0.0,,,,,,,,,,,,,,,,,,,,
7715b7194cb0b2308630075510656066,F,驱测,骑行道,电信,2.505,0.519,4.82658959537572,0.49829415765,0.96010435,-84.5682835900159,9.7160687732342,0.921578547938275,0.923475841133316,0.967339352097716,0.969330855018587,45.7551244239631,86.555,0.941628264208909,22,22,0,0.0,21.5548628389155,24.005,0.998405103668262,22,22,0,0.0,-83.9513806451613,10.0121096774194,0.926829268292683,0.926829268292683,0.980645161290323,0.980645161290323,44.1537777777778,83.7,0.952380952380952,22.0,22.0,0.0,0.0,20.8859166666667,23.749,1.0,22.0,22.0,0.0,0.0
7715b7194cb0b2308630075510656066,A,定点,咖啡厅,移动,,0.256,,0.256,1.0,-68.8609165609942,9.80266066446868,1.0,1.0,1.0,1.0,37.9304851485149,47.619,0.98019801980198,10,10,0,0.0,8.04078,9.103,1.0,10,10,0,0.0,,,,,,,,,,,,,,,,,,,,
61f672c7283626788223681647752079,I,驱测,骑行道,移动,5.37979439097643,0.639377777777778,8.41410911976711,0.573183333333333,0.896470526901154,-70.8218568670275,9.88007657850767,0.870230334637114,0.870404172099087,0.972983479105928,0.973177842565598,44.7661575899814,73.3212,0.884972170686456,18,18,0,0.0,24.3787281226611,28.6231,0.981288981288981,17,17,0,0.0,-70.6955420708555,9.64840127398113,0.876595744680851,0.876595744680851,0.976303317535545,0.976303317535545,45.2477757511488,69.238533,0.9375,18.0,18.0,0.0,0.0,24.7561378587177,28.8850639166667,1.0,17.0,17.0,0.0,0.0
7715b7194cb0b2308630075510656066,F,驱测,骑行道,移动,2.611,0.639,4.08607198748044,0.63521906895,0.99408305,-64.2592820005397,9.94340667446254,0.967903442109969,0.967903442109969,0.973823873347126,0.973823873347126,46.0626174661747,66.549,0.971709717097171,27,27,0,0.0,23.9617478368356,40.168,0.996291718170581,27,27,0,0.0,-64.3990946745562,9.85731360946746,0.965116279069768,0.965116279069768,0.982248520710059,0.982248520710059,45.6953194444444,61.642,1.0,27.0,27.0,0.0,0.0,24.6250757575758,37.527,1.0,27.0,27.0,0.0,0.0
61f672c7283626788223681647752079,C,定点,咖啡厅,电信,,0.378663888888889,,0.378638888888889,0.999933978388926,-80.4144893012605,9.96565925648562,1.0,1.0,1.0,1.0,42.0396265566667,54.4295,1.0,10,10,0,0.0,13.88392123,15.3754,1.0,10,10,0,0.0,,,,,,,,,,,,,,,,,,,,
61f672c7283626788223681647752079,E,定点,停车场,移动,,0.377944444444444,,0.377916666666667,0.999926503013377,-80.0077982735156,10.0300330651663,1.0,1.0,1.0,1.0,31.09115879,42.173,0.996666666666667,10,10,0,0.0,58.7348828266667,73.5005,1.0,10,10,0,0.0,,,,,,,,,,,,,,,,,,,,
61f672c7283626788223681647752079,J,驱测,骑行道,移动,5.61482901751995,0.418888888888889,13.4041011028328,0.418805555555556,0.999801061007958,-77.6805674592426,10.0699529223311,0.97136769210281,0.97136769210281,0.97162648195018,0.97162648195018,64.0535890066667,123.26,0.996666666666667,11,10,0,0.0,42.440312527881,88.0881,0.966542750929368,10,10,0,0.0,-79.3138662698285,9.53148302369809,0.988805970149254,0.988805970149254,0.99250936329588,0.99250936329588,59.8218119869946,116.474874285714,1.0,11.0,10.0,0.0,0.0,41.5235567996439,85.1463543333333,1.0,10.0,10.0,0.0,0.0
7715b7194cb0b2308630075510656066,B,驱测,骑行道,移动,2.42,0.624,3.87820512820513,0.624,1.0,-70.8997540391732,10.0842296236122,0.990522610343894,0.990522610343894,0.990522610343894,0.990522610343894,45.8984879898862,70.62,0.917825537294564,26,26,0,0.0,15.1294371794872,17.111,0.998717948717949,26,26,0,0.0,-72.1791929824561,9.67718128654971,1.0,1.0,1.0,1.0,43.83084375,67.864,0.90625,26.0,26.0,0.0,0.0,15.1619393939394,16.383,1.0,26.0,26.0,0.0,0.0
61f672c7283626788223681647752079,J,驱测,骑行道,电信,5.61482901751995,0.419027777777778,13.3996582453244,0.419002777777778,0.99994033808419,-81.2466127613758,10.1464120427951,0.986968085106383,0.986968085106383,0.986968085106383,0.986968085106383,29.4563305633333,58.099,0.86,10,10,0,0.0,10.5226219143731,14.676,0.975535168195719,11,11,0,0.0,-83.4451347337151,9.08619178821022,0.99625468164794,0.99625468164794,0.99625468164794,0.99625468164794,24.874414114221,46.422422,0.819672131147541,10.0,10.0,0.0,0.0,10.1156921594097,13.4600325,0.986301369863014,11.0,11.0,0.0,0.0
7715b7194cb0b2308630075510656066,A,驱测,骑行道,电信,5.621,0.584,9.625,0.5491825332,0.94038105,-76.1006619262343,10.2029524800555,0.875471698113208,0.877951482479784,0.938836859752573,0.941496126719852,24.861204610951,58.836,0.721902017291066,24,24,0,0.0,16.5589458598726,34.696,0.963375796178344,23,23,0,0.0,-79.496947368421,8.50292105263158,0.823008849557522,0.825958702064897,0.917763157894737,0.921052631578947,23.0254205607477,51.414,0.691588785046729,24.0,24.0,0.0,0.0,16.0210606060606,38.325,0.95959595959596,23.0,23.0,0.0,0.0
61f672c7283626788223681647752079,I,驱测,步行道,电信,2.05306912571192,0.317277777777778,6.470888506884,0.315805555555556,0.995359831903344,-78.2556933085572,10.2151943907026,0.988588483146067,0.98876404494382,0.992771509167842,0.992947813822285,34.3926215458333,91.8756,0.758333333333333,8,8,0,0.0,13.4318028407407,22.49,0.922222222222222,9,9,0,0.0,-80.7689705932154,11.6156324283648,0.97,0.97,1.0,1.0,23.0979310801754,46.0909605,0.75,8.0,8.0,0.0,0.0,13.4438264278537,22.5556105,0.884615384615385,9.0,9.0,0.0,0.0
61f672c7283626788223681647752079,I,驱测,骑行道,电信,5.39874204570055,0.643763888888889,8.38621447844576,0.641344444444444,0.996241720782723,-67.8449735821544,10.2833997187141,0.977355861348197,0.977355861348197,0.980944055944056,0.980944055944056,24.4063285009823,49.84,0.719056974459725,18,17,0,0.0,18.3857227962963,25.587,0.916666666666667,18,18,0,0.0,-68.1408797241919,9.54342029724122,0.986725663716814,0.986725663716814,0.995535714285714,0.995535714285714,23.3302410069048,47.9011824444444,0.764705882352941,18.0,17.0,0.0,0.0,18.4086408720137,24.449364625,0.971428571428571,18.0,18.0,0.0,0.0
7715b7194cb0b2308630075510656066,F,驱测,骑行道,移动,2.844,0.596,4.77181208053691,0.5875726792,0.9858602,-69.5280368134587,10.3142357248887,0.957000780031201,0.957098283931357,0.971301335972291,0.971400296882731,51.0103468057366,85.488,0.942633637548892,26,26,0,0.0,26.85648,46.681,0.998666666666667,25,25,0,0.0,-69.2030222222222,10.3085111111111,0.972826086956522,0.972826086956522,0.994444444444444,0.994444444444444,51.465223880597,91.551,0.970149253731343,26.0,26.0,0.0,0.0,27.4522205882353,43.849,1.0,25.0,25.0,0.0,0.0
7715b7194cb0b2308630075510656066,F,驱测,城市道路,移动,220.966,5.739,38.5025265725736,5.6643805256,0.986997020654626,-66.963826753829,10.3955731401628,0.94206683424194,0.942132123309285,0.956006581344759,0.956072836493336,50.2714046075321,82.577,0.955855980135191,240,240,0,0.0,25.5719623066104,45.678,0.984106891701828,240,240,0,0.0,-67.774897425897,9.13180674726989,0.928974285441163,0.928974285441163,0.947542901716069,0.947542901716069,44.653821266283,72.359,0.948500454407755,240.0,240.0,0.0,0.0,24.9198719420115,44.648,0.977046209604349,240.0,240.0,0.0,0.0
7715b7194cb0b2308630075510656066,G,定点,停车场,移动,,0.257,,0.257,1.0,-71.9526490426458,10.4025282854656,1.0,1.0,1.0,1.0,76.5819537953795,91.741,0.99009900990099,10,10,0,0.0,57.5983333333333,73.002,1.0,10,10,0,0.0,,,,,,,,,,,,,,,,,,,,
7715b7194cb0b2308630075510656066,H,驱测,骑行道,移动,0.938,0.21,4.46666666666667,0.21,1.0,-70.1105656084656,10.5452619047619,0.989417989417989,0.989417989417989,0.989417989417989,0.989417989417989,44.3543235294118,74.338,0.981617647058823,9,9,0,0.0,43.7358740740741,61.627,1.0,9,9,0,0.0,-69.9289696969697,10.5573787878788,1.0,1.0,1.0,1.0,42.4231851851852,72.877,1.0,9.0,9.0,0.0,0.0,45.9223448275862,71.173,1.0,9.0,9.0,0.0,0.0
61f672c7283626788223681647752079,E,驱测,骑行道,移动,2.08588175290823,0.564413888888889,3.69565985878646,0.429044444444444,0.760159260589894,-84.9464510408336,10.5463557994156,0.719545903257651,0.736525172754195,0.946009085009734,0.968332251784556,21.4992808854167,36.9629,0.775,16,16,0,0.0,15.7811310729167,36.9353,0.897916666666667,16,16,0,0.0,-86.4135404734895,9.96835125391442,0.892857142857143,0.916666666666667,0.974025974025974,1.0,19.7324963924161,34.5656765,0.764705882352941,16.0,16.0,0.0,0.0,12.7644099211853,32.70518625,0.971428571428571,16.0,16.0,0.0,0.0
61f672c7283626788223681647752079,C,驱测,步行道,移动,2.1691858626008,0.504855555555556,4.2966465135038,0.504827777777778,0.999944978761802,-79.2274193295627,10.55116365633,0.989190381645709,0.990844915067284,0.989190381645709,0.990844915067284,31.8356589795455,65.3832,0.75,15,15,0,0.0,12.243704952381,14.9503,1.0,14,14,0,0.0,-79.3694596619866,10.4564073794513,1.0,1.0,1.0,1.0,34.2302840876708,67.6317543333333,0.780487804878049,15.0,15.0,0.0,0.0,12.0007224451873,14.4524041428571,1.0,14.0,14.0,0.0,0.0
