vendor,city,scene_l1,scene_l2,operator,test_distance_km,test_duration_h,avg_speed_kmh,x1_平均RSRP,x1_平均SINR,x1_覆盖率1,x1_覆盖率2,y1_应用层下行平均吞吐率,y1_应用层下行前10%峰值速率,y1_下行速率达标率,y1_FTP下载尝试次数,y1_FTP下载成功次数,y1_FTP下载掉线次数,y1_FTP下载掉线率,z1_应用层上行平均吞吐率,z1_应用层上行前10%峰值速率,z1_上行速率达标率,z1_FTP上传尝试次数,z1_FTP上传成功次数,z1_FTP上传掉线次数,z1_FTP上传掉线率,x2_平均RSRP,x2_平均SINR,x2_覆盖率1,x2_覆盖率2,y2_应用层下行平均吞吐率,y2_应用层下行前10%峰值速率,y2_下行速率达标率,y2_FTP下载尝试次数,y2_FTP下载成功次数,y2_FTP下载掉线次数,y2_FTP下载掉线率,z2_应用层上行平均吞吐率,z2_应用层上行前10%峰值率,z2_应用层上行速率达标率,z2_FTP上传尝试次数,z2_FTP上传成功次数,z2_FTP上传掉线次数,z2_FTP上传掉线率
61f672c7283626788223681647752079,D,定点,咖啡厅,联通,,0.384002777777778,,-84.954531087892,6.03485982652345,1.0,1.0,8.45258696644295,9.8376,1.0,10,10,0,0.0,4.55963076333333,6.09829,0.993333333333333,10,10,0,0.0,,,,,,,,,,,,,,,,,,
61f672c7283626788223681647752079,J,驶测,骑行道,联通,5.61482901751995,0.418983333333333,13.4010796392536,-84.926355371415,7.40706830246058,0.906002417080704,0.90707667517121,6.40532206143345,8.47111,0.938566552901024,10,10,0,0.0,3.992692,5.42914,0.966666666666667,10,10,0,0.0,-84.9526888359323,7.67434422548822,0.928838951310861,0.932584269662921,6.68665849087189,8.3232,0.968253968253968,10.0,10.0,0.0,0.0,3.98901113936508,4.8644158,0.983333333333333,10.0,10.0,0.0,0.0
61f672c7283626788223681647752079,E,定点,停车场,电信,,0.384569444444444,,-84.8533193196427,8.01651868385168,1.0,1.0,9.50272451666667,11.6589,1.0,10,10,0,0.0,4.60872026,6.08609,1.0,10,10,0,0.0,,,,,,,,,,,,,,,,,,
7715b7194cb0b2308630075510656066,B,定点,停车场,联通,,0.237,,-84.731669820246,8.90471901608326,0.997871333964049,0.997871333964049,7.61093442622951,9.6380005,0.99344262295082,10,10,0,0.0,4.74276666666667,5.949,0.993333333333333,10,10,0,0.0,,,,,,,,,,,,,,,,,,
61f672c7283626788223681647752079,D,定点,停车场,联通,,0.370802777777778,,-84.6765443029312,5.09774287258551,0.999849759615385,0.999849759615385,7.32062689333333,9.63968,0.98,10,10,0,0.0,4.05738836666667,5.46734,0.99,10,10,0,0.0,,,,,,,,,,,,,,,,,,
61f672c7283626788223681647752079,E,驶测,步行道,联通,1.66221134400368,0.349138888888889,4.76088856584711,-84.5879769810331,15.4990507518023,0.982405630198336,0.999840051183621,9.36409641111111,10.1263,1.0,9,9,0,0.0,4.26521587591241,5.13026,1.0,10,10,0,0.0,-84.9457648469138,15.3895965332017,1.0,1.0,9.24468784261876,10.029571375,1.0,9.0,9.0,0.0,0.0,4.2378626014513,4.899756,1.0,10.0,10.0,0.0,0.0
7715b7194cb0b2308630075510656066,A,驶测,步行道,移动,6.101,0.576,10.5920138888889,-84.5640357420357,10.153472027972,0.942016317016317,0.943667443667444,6.35165258855586,8.5,0.946866485013624,24,24,0,0.0,3.38137206085754,5.338,0.9432918395574,24,24,0,0.0,-84.9435671232877,9.64836438356164,0.945205479452055,0.945205479452055,6.02217692307692,7.576,0.961538461538462,24.0,24.0,0.0,0.0,3.25811627906977,4.478,0.984496124031008,24.0,24.0,0.0,0.0
7715b7194cb0b2308630075510656066,F,定点,咖啡厅,电信,,0.267,,-84.441956731779,2.8441081705524,0.969124133585381,0.969124133585381,6.27528712871287,8.199,0.953795379537954,10,10,0,0.0,4.38312,5.668,0.98,10,10,0,0.0,,,,,,,,,,,,,,,,,,
61f672c7283626788223681647752079,C,驶测,骑行道,移动,2.17412685996294,0.0,,-84.3592338939663,9.90179647468297,0.90320096799032,0.915520844791552,4.86782748648649,7.37827,0.874692874692875,14,14,0,0.0,2.30577356190476,4.8,0.752380952380952,14,14,0,0.0,-86.621905889888,9.18687559347925,0.957446808510638,0.957446808510638,4.82130642493856,7.24101909523809,1.0,14.0,14.0,0.0,0.0,2.28668482210785,4.18909381818182,0.882352941176471,14.0,14.0,0.0,0.0
7715b7194cb0b2308630075510656066,H,驶测,骑行道,电信,2.794,0.973,2.87153134635149,-84.2987062295834,5.33863241446501,0.896269127170611,0.897644564158405,7.86893344025662,9.79,0.973536487570168,41,41,0,0.0,4.87680390561432,5.854,0.997558991049634,41,41,0,0.0,-83.6517317073171,6.1375512195122,0.951219512195122,0.951219512195122,7.84028571428571,9.665,1.0,41.0,41.0,0.0,0.0,4.82547126436782,5.238,1.0,41.0,41.0,0.0,0.0
7715b7194cb0b2308630075510656066,F,驶测,骑行道,电信,6.053,0.64,9.4578125,-84.0761910983364,11.1913555439422,0.973956972389165,0.974305374096333,8.98266707168894,10.498,0.996354799513973,27,27,0,0.0,4.3131962962963,5.868,0.94320987654321,27,27,0,0.0,-84.2655421348315,11.0552668539326,0.97752808988764,0.97752808988764,8.58770992366412,9.854,1.0,27.0,27.0,0.0,0.0,4.10836641221374,5.301,0.984732824427481,27.0,27.0,0.0,0.0
61f672c7283626788223681647752079,E,驶测,骑行道,电信,2.08666555297375,0.564327777777778,3.69761269096245,-84.0601728044707,12.6879949620183,0.955013872374158,0.964625445897741,7.49600844444444,10.1302,0.922222222222222,15,15,0,0.0,4.07266688235294,5.44,0.995475113122172,15,15,0,0.0,-84.6168010562414,11.7659934667667,0.951219512195122,0.98780487804878,7.79073977772937,9.93207968965517,0.96969696969697,15.0,15.0,0.0,0.0,4.15266111727535,4.76609933333333,1.0,15.0,15.0,0.0,0.0
7715b7194cb0b2308630075510656066,F,驶测,骑行道,联通,2.509,0.522,4.80651340996169,-83.742744941427,7.20038849840256,0.955591054313099,0.95580404685836,8.07382634730539,9.662,0.991017964071856,22,22,0,0.0,4.70721515151515,5.981,0.984848484848485,22,22,0,0.0,-83.92754375,6.8717125,0.96875,0.96875,7.82818644067797,9.408,1.0,22.0,22.0,0.0,0.0,4.74663333333333,5.201,1.0,22.0,22.0,0.0,0.0
7715b7194cb0b2308630075510656066,A,定点,咖啡厅,联通,,0.245,,-83.7144950396825,7.04278273809524,0.997519841269841,0.997519841269841,7.37850819672131,9.768,0.970491803278689,10,10,0,0.0,4.76797342192691,5.74,1.0,10,10,0,0.0,,,,,,,,,,,,,,,,,,
61f672c7283626788223681647752079,E,驶测,骑行道,电信,2.14353608834744,0.539341666666667,3.97435655508555,-83.6288798410463,11.5256660330567,0.914931278633903,0.931070387338609,8.25966429306488,10.0906,0.955257270693512,15,15,0,0.0,4.53594487142857,5.76577,0.997619047619048,14,14,0,0.0,-82.8646217497476,12.0601084055172,0.921348314606742,0.943820224719101,8.32929085724178,9.99164525,0.970588235294118,15.0,15.0,0.0,0.0,4.49447413052292,4.88840981818182,1.0,14.0,14.0,0.0,0.0
7715b7194cb0b2308630075510656066,G,驶测,骑行道,联通,2.785,0.674,4.13204747774481,-83.5341778484189,10.369440940271,0.960264346662205,0.969215325414087,7.66361188369153,9.543,0.988621997471555,26,26,0,0.0,4.71709974424552,5.783,0.99616368286445,26,26,0,0.0,-82.984,10.6585027322404,0.994535519125683,0.994535519125683,7.8611746031746,9.292,1.0,26.0,26.0,0.0,0.0,4.82146031746032,5.233,1.0,26.0,26.0,0.0,0.0
61f672c7283626788223681647752079,J,定点,补给站,移动,,0.436238888888889,,-83.5235909876384,9.79211838376683,1.0,1.0,8.90565140333333,9.58941,1.0,10,10,0,0.0,4.65897152333333,6.09218,1.0,10,10,0,0.0,,,,,,,,,,,,,,,,,,
61f672c7283626788223681647752079,D,定点,停车场,电信,,0.410891666666667,,-83.326494794864,10.3501709693781,1.0,1.0,9.46576137,10.0564,1.0,10,10,0,0.0,4.59669106666667,6.36183,0.996969696969697,11,11,0,0.0,,,,,,,,,,,,,,,,,,
7715b7194cb0b2308630075510656066,F,驶测,骑行道,电信,2.445,0.277,8.82671480144404,-83.1836057201226,6.88473891726251,0.902553626149132,0.902553626149132,6.9389043715847,9.752,0.96448087431694,12,12,0,0.0,4.6045798816568,6.032,0.931952662721893,12,11,0,0.0,-85.173091503268,4.21035947712418,0.928104575163399,0.928104575163399,6.47871929824561,9.163,0.982456140350877,12.0,12.0,0.0,0.0,4.40453846153846,5.382,0.903846153846154,12.0,11.0,0.0,0.0
61f672c7283626788223681647752079,E,驶测,骑行道,联通,2.08588175290823,0.5645,3.69509610789766,-83.047248895217,12.5331683776495,0.971422901369319,0.972514387775352,8.31045176888889,10.1052,0.951111111111111,15,15,0,0.0,4.54309951777778,5.47284,1.0,15,15,0,0.0,-83.487278684219,11.7245282266274,0.98780487804878,0.98780487804878,8.1791604675819,9.89613191666666,0.967741935483871,15.0,15.0,0.0,0.0,4.60072607510627,4.9647805,1.0,15.0,15.0,0.0,0.0
7715b7194cb0b2308630075510656066,F,驶测,骑行道,移动,6.053,0.64,9.4578125,-82.7151489991297,11.047980591819,0.970670147954743,0.977197563098346,6.37064792176039,8.755,0.991442542787286,27,27,0,0.0,2.70317444717445,5.498,0.965601965601966,27,27,0,0.0,-82.8531207865169,11.8948820224719,0.97752808988764,0.98314606741573,6.30069230769231,8.414,1.0,27.0,27.0,0.0,0.0,2.73286363636364,5.106,0.992424242424243,27.0,27.0,0.0,0.0
61f672c7283626788223681647752079,J,驶测,步行道,电信,2.12726338416338,0.449758333333333,4.72979203830957,-82.7025719729165,10.9881543771664,0.98388696083292,0.984010907288052,7.90528349498328,8.91878,0.989966555183946,10,10,0,0.0,4.52920793,6.02577,0.99,10,10,0,0.0,-83.514630059221,10.3091328257842,1.0,1.0,7.917780414568,8.58609,1.0,10.0,10.0,0.0,0.0,4.56771330665251,4.9555325,1.0,10.0,10.0,0.0,0.0
61f672c7283626788223681647752079,J,驶测,步行道,联通,2.12872540694475,0.449927777777778,4.73126024238526,-82.4689159754972,10.7006980971068,0.974841987854753,0.974841987854753,7.91924151839465,9.27828,1.0,10,10,0,0.0,4.11483815757576,5.47835,0.978787878787879,11,11,0,0.0,-83.4010734928002,10.0862083037852,1.0,1.0,7.94982042087807,9.58918311111111,1.0,10.0,10.0,0.0,0.0,4.19809524288554,4.79354633333333,1.0,11.0,11.0,0.0,0.0
7715b7194cb0b2308630075510656066,B,驶测,骑行道,电信,2.716,0.698,3.89111747851003,-82.4291055136199,4.59859689858878,0.87807679684936,0.87807679684936,6.94843572984749,9.479,0.944444444444444,30,30,0,0.0,4.69945756880734,5.642,0.998853211009174,29,29,0,0.0,-83.2454545454545,4.20198395721925,0.903743315508021,0.903743315508021,7.18363636363636,9.176,0.987012987012987,30.0,30.0,0.0,0.0,4.78263888888889,5.109,1.0,29.0,29.0,0.0,0.0
7715b7194cb0b2308630075510656066,F,驶测,骑行道,移动,3.814,0.409,9.32518337408313,-82.2769148643064,3.76722647747624,0.802452128392341,0.802452128392341,7.33941233140655,8.74,0.944123314065511,17,17,0,0.0,4.67966274509804,5.966,0.96078431372549,17,17,0,0.0,-81.8793333333333,3.78218222222222,0.786666666666667,0.786666666666667,7.14250588235294,8.658,0.952941176470588,17.0,17.0,0.0,0.0,4.60807792207792,5.472,0.987012987012987,17.0,17.0,0.0,0.0
7715b7194cb0b2308630075510656066,F,驶测,骑行道,电信,2.509,0.522,4.80651340996169,-82.2683555220991,8.96441068932143,0.966232928271857,0.966985697386816,8.38102089552239,9.891,0.97910447761194,22,22,0,0.0,4.25337613293051,5.782,0.909365558912387,22,22,0,0.0,-82.149375,8.96224375,0.975,0.975,8.38408620689655,9.758,0.982758620689655,22.0,22.0,0.0,0.0,4.0638253968254,4.993,0.888888888888889,22.0,22.0,0.0,0.0
7715b7194cb0b2308630075510656066,A,定点,咖啡厅,移动,,0.245,,-82.2338325855962,10.6722318772137,1.0,1.0,6.09269407894737,7.437,0.970394736842105,10,10,0,0.0,4.10008333333333,6.028,0.936666666666667,10,10,0,0.0,,,,,,,,,,,,,,,,,,
61f672c7283626788223681647752079,D,驶测,步行道,电信,2.23328234964609,0.601208333333333,3.71465634427238,-82.2075586188136,11.5875639411535,0.985817575083426,0.986188357434186,8.42953136752137,9.76613,0.995726495726496,16,16,0,0.0,4.69367112708333,6.08,1.0,16,16,0,0.0,-83.0623435008696,10.7727479362856,1.0,1.0,8.40881945322474,9.46804510526316,1.0,16.0,16.0,0.0,0.0,4.66167422100469,4.95235625,1.0,16.0,16.0,0.0,0.0
7715b7194cb0b2308630075510656066,H,驶测,骑行道,联通,2.794,0.973,2.87153134635149,-81.8504507727533,5.42131957641671,0.902461362335432,0.902461362335432,7.67536450839328,9.6,0.964828137490008,41,41,0,0.0,4.82309991876523,5.779,0.995938261575955,41,41,0,0.0,-81.4908300970874,6.0321359223301,0.975728155339806,0.975728155339806,7.71881927710843,9.6,0.975903614457831,41.0,41.0,0.0,0.0,4.84472727272727,5.138,1.0,41.0,41.0,0.0,0.0
7715b7194cb0b2308630075510656066,G,定点,咖啡厅,移动,,0.237,,-81.8297714151608,19.3716850504576,1.0,1.0,8.40488852459016,9.34,0.99344262295082,10,10,0,0.0,4.98975747508306,5.985,0.996677740863787,10,10,0,0.0,,,,,,,,,,,,,,,,,,
7715b7194cb0b2308630075510656066,B,驶测,骑行道,电信,2.422,0.63,3.84444444444444,-81.6974106132711,7.51655724162701,0.964712220526174,0.970279249349017,7.85424665856622,9.748,0.986634264884569,27,27,0,0.0,4.77465128205128,5.828,0.998717948717949,26,26,0,0.0,-80.9450174418605,7.21920348837209,0.994186046511628,0.994186046511628,7.78511940298507,9.378,1.0,27.0,27.0,0.0,0.0,4.77786153846154,5.185,1.0,26.0,26.0,0.0,0.0
61f672c7283626788223681647752079,E,定点,停车场,电信,,0.377566666666667,,-81.659830214998,8.13708226579996,1.0,1.0,7.84746657859532,9.53706,1.0,10,10,0,0.0,4.65805003666667,6.11055,0.996666666666667,10,10,0,0.0,,,,,,,,,,,,,,,,,,
7715b7194cb0b2308630075510656066,H,驶测,骑行道,电信,4.841,1.009,4.7978196233895,-81.6085836235939,5.39718175069948,0.868326386113173,0.869297093587621,6.49902182385035,9.613,0.908028059236165,42,42,0,0.0,4.44006260162602,5.603,0.991056910569106,41,41,0,0.0,-82.6936574923547,5.23096330275229,0.877675840978593,0.880733944954129,6.641832,9.464,0.944,42.0,42.0,0.0,0.0,4.51159349593496,5.153,1.0,41.0,41.0,0.0,0.0
7715b7194cb0b2308630075510656066,F,定点,咖啡厅,联通,,0.267,,-81.5286111342786,6.93725979983319,1.0,1.0,8.84623127035831,9.38,0.996742671009772,10,10,0,0.0,5.01575666666667,6.041,1.0,10,10,0,0.0,,,,,,,,,,,,,,,,,,
7715b7194cb0b2308630075510656066,B,定点,停车场,移动,,0.241,,-81.5175376003894,4.53948162569968,1.0,1.0,4.10711803278689,7.864,0.731147540983607,10,10,0,0.0,4.90203986710963,5.718,0.996677740863787,10,10,0,0.0,,,,,,,,,,,,,,,,,,
7715b7194cb0b2308630075510656066,A,定点,补给站,电信,,0.244,,-81.2541471464588,8.98517190006876,1.0,1.0,9.60047213114754,9.942,1.0,10,10,0,0.0,4.92393333333333,5.251,1.0,10,10,0,0.0,,,,,,,,,,,,,,,,,,
7715b7194cb0b2308630075510656066,F,驶测,骑行道,电信,2.612,0.64,4.08125,-81.2142778753292,5.47683889376646,0.897366110623354,0.897453906935909,6.53070229007634,8.324,0.955470737913486,26,26,0,0.0,4.09203076923077,5.68,0.933333333333333,26,26,0,0.0,-80.6403392857143,6.00321428571429,0.946428571428571,0.946428571428571,6.44269696969697,8.143,0.984848484848485,26.0,26.0,0.0,0.0,4.0555873015873,5.162,0.968253968253968,26.0,26.0,0.0,0.0
7715b7194cb0b2308630075510656066,H,定点,补给站,移动,,0.24,,-80.9612528846154,5.08163461538462,1.0,1.0,7.21072277227723,7.619,1.0,10,10,0,0.0,4.44280602006689,5.721,1.0,10,10,0,0.0,,,,,,,,,,,,,,,,,,
61f672c7283626788223681647752079,D,定点,补给站,联通,,0.372152777777778,,-80.9568829643224,18.5945339195762,1.0,1.0,8.67298272333333,9.7307,1.0,10,10,0,0.0,4.78832322,6.09218,1.0,10,10,0,0.0,,,,,,,,,,,,,,,,,,
61f672c7283626788223681647752079,I,驶测,城市道路,电信,214.062075688958,7.05015,30.3627689749804,-80.8986574434553,6.85884184444913,0.914268503272961,0.916075659612064,6.52633492375053,9.51738,0.928235796668091,156,156,0,0.0,4.55756091239455,6.74022,0.974475448842743,156,156,0,0.0,-81.417481118801,6.42668099476995,0.915154214452734,0.917826522658947,6.50048270918232,9.386101,0.939943342776204,156.0,156.0,0.0,0.0,4.53263414198709,6.406406,0.973806752037253,156.0,156.0,0.0,0.0
61f672c7283626788223681647752079,I,驶测,步行道,电信,2.05306912571192,0.317058333333333,6.47536717968382,-80.8907217804824,4.05568400997709,0.914381744206616,0.914735538652043,6.9943805,9.50667,0.979166666666667,8,8,0,0.0,4.86243092372881,7.35265,0.991525423728814,8,8,0,0.0,-85.9344232973154,4.96885530042625,0.927835051546392,0.927835051546392,6.58039649861111,8.52552975,1.0,8.0,8.0,0.0,0.0,5.08960241847517,7.389558,1.0,8.0,8.0,0.0,0.0
61f672c7283626788223681647752079,D,定点,补给站,电信,,0.371977777777778,,-80.869312490929,18.2411337612457,1.0,1.0,9.02411581666667,9.71486,1.0,10,10,0,0.0,4.73679946,6.10442,1.0,10,10,0,0.0,,,,,,,,,,,,,,,,,,
61f672c7283626788223681647752079,E,驶测,城市道路,电信,208.280553468883,8.22178333333333,25.3327708873642,-80.6466097081961,9.08331193747465,0.969755518081831,0.970171977087927,7.45954667363888,9.86693,0.969086434943094,218,217,0,0.0,4.41057747004823,5.77733,0.992531507701883,218,217,1,0.00460829493087558,-81.9553811789054,9.06416076263296,0.981538085340506,0.981782614011493,7.46210578347481,9.744481,0.983253588516746,218.0,217.0,0.0,0.0,4.35600358762219,5.22995466666667,0.995445344129555,218.0,217.0,1.0,0.00460829493087558
7715b7194cb0b2308630075510656066,H,驶测,骑行道,移动,2.577,0.547,4.71115173674589,-80.5108315954119,6.97418696558915,0.906047966631908,0.907090719499479,5.5747,7.554,0.965714285714286,23,23,0,0.0,4.1018323699422,5.717,0.939306358381503,23,23,0,0.0,-80.6217738095238,6.55041071428571,0.952380952380952,0.952380952380952,5.40153846153846,7.228,0.984615384615385,23.0,23.0,0.0,0.0,4.17892424242424,4.818,1.0,23.0,23.0,0.0,0.0
7715b7194cb0b2308630075510656066,F,驶测,骑行道,联通,6.053,0.64,9.4578125,-80.4583460930641,11.3067074626866,0.969710272168569,0.969710272168569,9.03758980582524,9.897,0.997572815533981,27,27,0,0.0,4.61952103960396,5.888,0.97029702970297,27,27,0,0.0,-80.8526722689076,10.7306862745098,0.974789915966387,0.974789915966387,8.93029007633588,9.832,1.0,27.0,27.0,0.0,0.0,4.52077272727273,5.277,0.992424242424243,27.0,27.0,0.0,0.0
61f672c7283626788223681647752079,I,驶测,骑行道,电信,5.07167007052898,0.584619444444444,8.67516487644115,-80.3311417135766,8.28416214777793,0.963111238204175,0.963111238204175,5.2500380760095,8.47129,0.876484560570071,15,15,0,0.0,4.4992167952381,6.45161,0.988095238095238,14,14,0,0.0,-81.4777923770216,8.34789945686538,0.969026548672566,0.969026548672566,5.26133635607348,9.52872133333333,0.920634920634921,15.0,15.0,0.0,0.0,4.62728536152769,5.49124178947368,1.0,14.0,14.0,0.0,0.0
61f672c7283626788223681647752079,E,定点,停车场,联通,,0.377725,,-80.2064239011982,5.6137147194587,1.0,1.0,7.96472331333333,9.59744,1.0,10,10,0,0.0,4.77091370666667,6.03774,1.0,10,10,0,0.0,,,,,,,,,,,,,,,,,,
61f672c7283626788223681647752079,J,驶测,骑行道,电信,5.61482901751995,0.418816666666667,13.406412553273,-80.203617093916,10.9768125246561,0.987087326943557,0.987087326943557,7.78835528666667,8.7569,1.0,10,10,0,0.0,4.50505973703704,5.47284,0.988888888888889,9,9,0,0.0,-81.2991044112892,10.7935691809173,0.99250936329588,0.99250936329588,7.68989782008882,8.558421125,1.0,10.0,10.0,0.0,0.0,4.42931004776335,4.9338732,1.0,9.0,9.0,0.0,0.0
61f672c7283626788223681647752079,I,驶测,城市道路,联通,214.098004991591,7.05168305555556,30.3612631629717,-80.0466814364944,7.20369689166034,0.91234688799345,0.913005089017675,5.97957320132933,9.1168,0.901586620926244,156,155,1,0.00645161290322581,4.11639927696855,5.70297,0.981000633312223,159,159,0,0.0,-80.8421808109408,6.47986968683978,0.910648303661404,0.911432090471392,6.1402557038007,9.0975235,0.925083240843507,156.0,155.0,1.0,0.00645161290322581,4.01060355715076,5.1296225,0.976163450624291,159.0,159.0,0.0,0.0
7715b7194cb0b2308630075510656066,F,驶测,骑行道,联通,2.612,0.64,4.08125,-80.0152018114668,3.57284101301442,0.834329933169187,0.834329933169187,5.94112071535022,8.934,0.849478390461997,22,22,0,0.0,4.08791197691198,5.744,0.917748917748918,23,23,0,0.0,-79.1348224852071,3.94583431952663,0.869822485207101,0.869822485207101,5.83618181818182,8.723,0.909090909090909,22.0,22.0,0.0,0.0,4.11322033898305,5.112,0.966101694915254,23.0,23.0,0.0,0.0
61f672c7283626788223681647752079,E,驶测,城市道路,联通,208.282399428189,8.22346111111111,25.3278268862692,-79.9161251794577,9.1057957936444,0.957150334083293,0.957469803356467,6.91466783842861,9.4118,0.975389789055335,218,218,0,0.0,4.45529663020595,5.42373,0.992372234935164,220,220,0,0.0,-80.4848865329482,9.35583228406653,0.975905088062622,0.976149706457926,7.00022930548633,9.419451,0.980314960629921,218.0,218.0,0.0,0.0,4.44447407656524,5.114885,0.996652319464371,220.0,220.0,0.0,0.0
7715b7194cb0b2308630075510656066,H,驶测,骑行道,联通,4.841,1.009,4.7978196233895,-79.8379522931551,5.87703687485596,0.950391795344549,0.951140815856188,5.96555244195356,9.504,0.897518014411529,41,41,0,0.0,4.43953803486529,5.684,0.997622820919176,42,42,0,0.0,-80.5408384146342,5.74082317073171,0.966463414634146,0.966463414634146,6.17929268292683,9.285,0.934959349593496,41.0,41.0,0.0,0.0,4.4175905511811,5.293,1.0,42.0,42.0,0.0,0.0
7715b7194cb0b2308630075510656066,A,定点,停车场,电信,,0.26,,-79.5554616044616,21.1716537966538,1.0,1.0,9.33703289473684,9.901,1.0,10,10,0,0.0,4.9271926910299,5.781,0.996677740863787,10,10,0,0.0,,,,,,,,,,,,,,,,,,
7715b7194cb0b2308630075510656066,H,驶测,骑行道,移动,4.841,1.009,4.7978196233895,-79.5431397423744,7.25233379802599,0.866949199799253,0.869960408186026,4.37860034013605,6.969,0.807823129251701,39,39,0,0.0,2.90772734627832,5.462,0.831715210355987,41,41,0,0.0,-79.0227325227963,7.29814285714286,0.887537993920973,0.887537993920973,4.60757522123894,6.942,0.876106194690265,39.0,39.0,0.0,0.0,2.90645967741935,4.903,0.919354838709677,41.0,41.0,0.0,0.0
7715b7194cb0b2308630075510656066,H,驶测,城市道路,电信,377.513,7.396,51.0428610059492,-79.356764801142,8.79124711038114,0.946006723256635,0.947019816722182,7.57027209080301,9.705,0.974329054842474,310,310,0,0.0,4.62368562777117,5.73,0.990267113658484,308,308,0,0.0,-79.7674264253299,8.16121589901414,0.946429502894998,0.94705544833342,7.59752824287029,9.683,0.976632934682613,310.0,310.0,0.0,0.0,4.60610097192225,5.623,0.99154067674586,308.0,308.0,0.0,0.0
61f672c7283626788223681647752079,C,定点,停车场,电信,,0.381675,,-79.3550078879277,9.51494962923756,1.0,1.0,7.27732968333333,8.65058,0.99,10,10,0,0.0,4.65833904666667,5.39683,1.0,10,10,0,0.0,,,,,,,,,,,,,,,,,,
61f672c7283626788223681647752079,D,驶测,步行道,联通,2.23328234964609,0.601380555555555,3.71359254803805,-79.3192922446339,12.2799106499085,0.992881575298142,0.992881575298142,8.42989829166667,9.59172,1.0,16,16,0,0.0,4.68031896041667,6.11055,1.0,16,16,0,0.0,-80.0505962939488,11.6472651604627,1.0,1.0,8.43262544213901,9.1030288,1.0,16.0,16.0,0.0,0.0,4.67510798930186,4.94016666666667,1.0,16.0,16.0,0.0,0.0
61f672c7283626788223681647752079,D,定点,停车场,移动,,0.370997222222222,,-79.2747470976696,21.531161041028,0.977002855854502,0.99924845934165,6.32603378333333,7.13389,1.0,10,10,0,0.0,0.904213116666667,0.971301,0.99,10,10,0,0.0,,,,,,,,,,,,,,,,,,
61f672c7283626788223681647752079,D,驶测,步行道,移动,2.23328234964609,0.601547222222222,3.71256364778138,-78.8710765148708,13.0133474382486,0.940363568911148,0.943516972732332,6.28725346458333,9.49153,0.95,16,16,0,0.0,1.59937514375,4.6034,0.954166666666667,16,16,0,0.0,-79.5575409943991,11.9055805114631,0.944954128440367,0.944954128440367,6.30721168423778,9.3698525,0.976190476190476,16.0,16.0,0.0,0.0,1.77574198849898,4.47964033333333,0.972972972972973,16.0,16.0,0.0,0.0
61f672c7283626788223681647752079,C,驶测,城市道路,电信,215.536248817086,8.31208055555556,25.9304812286772,-78.7211368527391,8.24004909777857,0.964245156868411,0.964688648626855,6.51447522708853,9.49264,0.923316708229426,216,215,1,0.00465116279069767,4.28869957176471,5.14056,0.988862745098039,215,214,1,0.00467289719626168,-77.9314040092704,8.08359296685911,0.96478640026493,0.965338337564853,6.69098251356663,9.371291,0.947243346007605,216.0,215.0,1.0,0.00465116279069767,4.31523405696223,5.104685,0.990426041168023,215.0,214.0,1.0,0.00467289719626168
7715b7194cb0b2308630075510656066,A,驶测,城市道路,电信,260.206,5.471,47.5609577773716,-78.6890682674299,7.7572572023822,0.922704602369578,0.923199141396073,7.66247934608086,9.812,0.961027587213545,225,225,0,0.0,4.57868105766358,5.634,0.98565879892441,223,223,0,0.0,-79.1797619708536,7.7749333795975,0.94147582697201,0.941784254761354,7.65021532091097,9.75,0.97075569358178,225.0,225.0,0.0,0.0,4.56535610502167,5.57,0.984960489421361,223.0,223.0,0.0,0.0
7715b7194cb0b2308630075510656066,F,驶测,骑行道,移动,2.445,0.277,8.82671480144404,-78.6713260913706,1.04063939086294,0.829035532994924,0.829035532994924,6.63498369565217,8.724,0.910326086956522,12,12,0,0.0,4.47524556213018,5.767,0.955621301775148,12,11,0,0.0,-79.1744675324675,0.920350649350649,0.785714285714286,0.785714285714286,6.30849152542373,8.527,0.915254237288136,12.0,12.0,0.0,0.0,4.43016981132075,5.437,1.0,12.0,11.0,0.0,0.0
61f672c7283626788223681647752079,E,驶测,城市道路,移动,208.331352421343,8.22515277777778,25.3285693348092,-78.5617913755198,10.7385795999374,0.964020291001323,0.967061213914609,6.06616345392597,8.71521,0.952609571008208,218,215,2,0.00930232558139535,2.24787043384946,4.49087,0.871838111298482,220,219,1,0.0045662100456621,-79.0573102970464,10.0635643763704,0.96313533374158,0.965952235150031,6.14738611854671,8.6654365,0.958979489744872,218.0,215.0,2.0,0.00930232558139535,2.49913054186886,4.4845965,0.914841849148418,220.0,219.0,1.0,0.0045662100456621
61f672c7283626788223681647752079,C,定点,停车场,移动,,0.382027777777778,,-78.3123930639876,9.23879312324081,0.999854312354312,0.999854312354312,7.59080111666667,8.35489,0.996666666666667,10,10,0,0.0,3.87444,5.41833,0.979933110367893,10,10,0,0.0,,,,,,,,,,,,,,,,,,
